title,material_name,Activation energy,Active Catalytic Sites,Active density,Active sites,Activity,Amperometric,Amplitude,Annealing temperature,Antipoisoning,Atomic content,Atomic ratio,Average CNT diameter,Average outer diameter,Average pore diameter,Average pore size,BET specific surface area,BET surface area,Band gap,Benchmark,Bifunctional electrocatalyst,Bifunctional performance parameter (_E),Bond length,C-O concentration,C=O concentration,CO yield,CO2 Electro-reduction rate,CO2 Electroreduction,CO2 Reduction,CV,Catalyst,Catalyst loading,Catalytic activity comparison,Catalytic ozonation,Cathode Catalyst Activity,Cathode catalyst,Cathodic Catalyst,Cathodic peak potential,Cdl,Charge current density,Charge transfer resistance,Charge voltage,Charge-transfer resistance,Charge__ischarge voltage gap,Chemical resistance,Co/Fe molar ratio,Co2+/Co3+ ratio,Cobalt content,Conductivity,Content,Conversion rate,Coordination number,Crystal plane angle,Curing Behavior,Current density,Current density at 0.5 V,Current density at 500 mV overpotential,Current density loss,Current retention,Cycle stability,Decomposition temperature,Decoration,Defect,Degradation characteristics,Degradation mechanism,Depth,Depth variation,Diameter,Diameter of quartz tube,Diffusion-limited current density,Diffusion-limiting current,Diffusion-limiting current density,Discharge current density,Discharge specific capacity,Discharge voltage,Dopant,Doping,Double-layer capacitance,Durability,E-SSA,E1/2 shift,ECSA,ECSA loss,EXAFS,EXAFS Fe peak position,EXAFS Ni peak position,EXAFS peak,EXAFS peak position,Efficiency,Electric conductivity,Electrical conductivity,Electroactivity,Electrocatalysis,Electrocatalyst,Electrocatalyst activity,Electrocatalytic Activity,Electrocatalytic Oxygen Evolution Reaction,Electrocatalytic Properties,Electrocatalytic Reduction,Electrocatalytic activity,Electrocatalytically Active Components,Electrochemical Biosensing,Electrochemical CO2 Reduction,Electrochemical CO2 reduction,Electrochemical Degradation,Electrochemical Performance,Electrochemical Reduction,Electrochemical Water Oxidation,Electrochemical active surface area,Electrochemical activity,Electrochemical double-layer capacitance,Electrochemical double-layer capacitances (Cdl),Electrochemical performance,Electrochemical stability,Electrochemical surface area,Electrochemically active surface area,Electrode efficiency,Electrode modifier,Electrode potential,Electrode potential difference,Electromagnetic Wave Absorption,Electron transfer number,Electron transport resistance,Electron-transfer number,Energy barrier,External surface area,Extreme Oxygen Sensitivity,FT-EXAFS,FT-EXAFS peak,FT-IR peak,FTIR,Faradaic Efficiency,Faradaic efficiency,Faraday efficiency,Faradic efficiency,Fe 2p peak,Fe 2p peaks,Fe content,Fe content by XPS,Fe loading,Fe:Ni mole ratio,Fermi level difference,Fermi level increase,Ferrocene Concentration,Flow rate of Ar/H2,Flow rate of precursors,Geometric surface area,Graphitic N content,Gravimetric energy density,Growth Temperature,Growth method,H2O2 yield,Half wave potential,Half-wave potential,Heat treatment temperature,Heating rate,Hydrogen Peroxide Production,Hydrogen coverage,Hydrophobicity,ICP-MS Fe content,ICP-MS Ni content,ID/IG ratio,Id/Ig ratio,Impact,Inner diameter,Intensity ratio,Inter-planar distance,Inter-tube distance,Interlayer distance,Interlayer spacing,Intermediate Adsorption,Interplanar distance,Interplanar spacing,Intrinsic Activity,Iron concentration,Kinetic,Kinetic current density,LSV curves,Lattice Alkalinity,Lattice distance,Lattice fringes,Lattice spacing,Layer thickness,Length,Length of quartz tube,Limiting current density,Magnetic properties,Mass Production,Mass activity,Mass loading,Mass ratio,Material derived from,Material type,Mesopore surface area,Metal-free Electrocatalyst,Micropore area,Micropore surface area,Micropore volume,Microstructure Engineering,MnO2 loading,Morphological Variation,Morphology,Multifunctional Effects,N atomic content,N concentration,N content,N doping level,N functionalities,N/C atomic ratio,N/C ratio,N1 concentration,N2 concentration,N3 concentration,NA,Ni single-atom content,Nitrogen concentration,Nitrogen content,Note,Number of electron transfer,O/C atomic ratio,O/C ratio,O2 reduction catalysis,OER activity,OER catalytic performance,OER current density,OER onset potential,OER overpotential,OER performance,OER stability,ORR activity,ORR activity decay,ORR current density,ORR half-wave potential,ORR kinetic current density,ORR onset potential,ORR pathway,ORR peak,ORR peak potential,ORR performance,ORR potential,ORR rate constant,ORR reduction peak,Onset overpotential,Onset potential,Open circuit voltage,Open-circuit voltage,Operational durability,Optimized Fe content,Outer diameter,Overall Water Splitting,Overpotential,Overpotential at 10 mA cm²,Overpotential at 100 mA/cm²,Overpotential at 20 mA/cm²,Overvoltage,Oxygen Evolution,Oxygen Evolution Electrocatalysts,Oxygen Evolution Reaction,Oxygen Evolution Reaction (OER),Oxygen Evolution Reaction Activity,Oxygen Evolution Reaction Electrocatalysis,Oxygen Evolution Reaction Performance,Oxygen Evolution Reaction activity,Oxygen Evolution/Reduction Reactions,Oxygen Reduction,Oxygen Reduction Activity,Oxygen Reduction Catalytic Activity,Oxygen Reduction Electrocatalyst,Oxygen Reduction Performance,Oxygen Reduction Reaction,Oxygen Reduction Reaction Catalyst,Oxygen Reduction Reaction Catalysts,Oxygen Reduction Reaction Performance,Oxygen Reduction Reaction activity,Oxygen Reduction and Evolution Reactions,Oxygen evolution reaction activity,Oxygen reduction reaction,Oxygen reduction reaction activity,Oxygen vacancies,Oxygen-Rich Functional Groups,Oxygen-rich Functional Groups,Particle size,Peak power density,Performance,Peroxide yield,Phonon Dispersion Relations,Photocatalytic Hydrogen Production,Photocatalytic Water Splitting,Photocatalytic activity,Photodegradation performance,Pore Structure,Pore diameter,Pore size,Pore volume,Potential at current density,Potential difference,Potential window,Power density,Pt content,Pt loading,Pyridine-N-oxide content,Pyridinic N concentration,Pyridinic N content,Pyrolysis temperature,Pyrrolic N content,Quaternary N content,Raman,Raman D band,Raman D band position,Raman D-band,Raman G band,Raman G band position,Raman G-band,Raman ID/IG ratio,Raman Spectroscopy,Raman peak,Raman peak bandwidth,Raman peak position,Raman peak positions,Raman spectra,Rct,Reaction current,Reactivity,Reduction,Reduction peak,Reduction peak potential,Reduction potential,Rmicro/meso,Roughness factor,S content,S/C ratio,SEM,SSA,Selectivity,Sensitive nonenzymatic detection,Sheet resistance,Size,Specific Surface Area,Specific activity per pyridinic N,Specific activity per pyridinic N at 0.5 V,Specific capacity,Specific surface area,Stability,Substitutional Nitrogen Impurity,Surface area,Surface site availability,Surface wettability,Synergistic Catalyst,TEM,TGA,TOF,Tafel slope,Temperature,Temperature range for synthesis,Text index,Thermo stability,Thermoelectric properties,Thickness,Tolerance,Topographic height,Total pore volume,Transferred electron number,Triiodide reduction efficiency,Tube diameter,Turnover frequency,UPS,UV-vis absorption,UV-vis absorption peak,UV__is absorption,Weight remaining,Width,Work function,XANES,XANES peak,XANES peak position,XANES pre-edge peak,XPS,XPS atomic concentration,XPS atomic percentage,XPS peak,XPS peak position,XPS peak shift,XRD,XRD peak,XRD peak position,Zn/Co ratio,absorption band,activation energy,actual weight ratio,adsorption energy of *OH,adsorption energy of *OOH,adsorption free energy,annealing temperature,areal current density,atomic concentration,atomic content,atomic ratio,average electron transfer number,band gap,bifunctional catalyst,bifunctional electrocatalysts,blue luminescence,capacity retention,catalyst efficiency,catalyst loading,catalytic current,catalytic current density,charge transfer resistance,charge-transfer impedance,charge-transfer resistance,compound dynamism,conductivity,coordination number,crystallite size,current density,current density at 500 mV overpotential,current density at OER overpotential of 500 mV,current density retention,current reduction,current reduction after 50h,current reduction after chronoamperometric test,current reduction after steady-state,current stability,d-spacing,depth,depth variation,diameter,diffusion-limited current,diffusion-limited current density,diffusion-limiting current,diffusion-limiting current density,discharge specific capacity,discharge voltage,double-layer capacitance,durability,electrocatalytic activity,electrocatalytic selectivity,electrochemical active surface area,electron transfer mechanism,electron transfer number,electron transport resistance,electron-transfer number,graphitic N concentration,half wave potential,half wave potential loss,half-wave potential,half-wave potential shift,interlayer distance,interlayer spacing,kinetic current density,lattice distance,lattice parameter,lattice spacing,layer number,layer thickness,length,limiting current density,limiting potential,long-term operation stability,long-term stability,long-term stability shift,long-time stability,magnetic properties,mass activity,mass loading,maximum FE,mesopore volume,methanol tolerance,micropore area,micropore volume,micropore/mesopore ratio,nitrogen content,onset overpotential,onset potential,onset potential shift,open-circuit voltage,operational stability,outer diameter,overpotential,overpotential at 10 mA cm²,overpotential at 10 mA cm_2,overpotential for current density,overpotential increase,oxidized S content,oxygen evolution,oxygen reduction peak,peak potential,peak power density,performance decrease,performance decrease after continuous HER process,peroxide yield,pore diameter,pore size,pore volume,potential at 10 mA cm_2,potential difference,power density,pyridinic N concentration,pyridinic N content,pyrrolic N concentration,reduction peak,roughness factor,selectivity,size,specific capacity,specific surface area,stability,steady-state current density change,steady-state diffusion current,structural properties,surface area,theoretical overpotential,thermal stability,thiophene S content,topographic height,transferred electron number,tube diameter,turnover frequency,visual detection,_E,_E value
BoronNitrogen_CoDoped_Helically_Unzipped_Multiwall,Nitrogen doped carbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0 (oxygen reduction reaction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoronNitrogen_CoDoped_Helically_Unzipped_Multiwall,Graphene/nitrogen-doped porous carbon sandwiches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0 (metal-free oxygen reduction reaction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrocatalytic_activity_of_nitrogen_doped_carbon,NCNTs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04 (RRDE voltammetry, 20 μL of NCNT ink deposited onto the glassy carbon electrode)",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0 (using non-gaseous nitrogen precursors such as triazine and pyridine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrocatalytic_activity_of_nitrogen_doped_carbon,Fc-NCNTs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33 (vs. Ag/AgCl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12 (vs. Ag/AgCl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136 (high current density regime),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.9 (RRDE voltammetry, 0.1 M KOH)",,,,9.53 (at the potential of -0.5 V),,,,,,,,,,,,,,,,,,,,,,,,"-0.4 (RRDE voltammetry, 0.1 M KOH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrocatalytic_activity_of_nitrogen_doped_carbon,FePc-NCNTs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46 (vs. Ag/AgCl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18 (vs. Ag/AgCl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171 (high current density regime),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.9 (RRDE voltammetry, 0.1 M KOH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.5 (RRDE voltammetry, 0.1 M KOH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_Facile_and_General_Approach_for_the_Direct_Fabri,MnO2-decorated VACNTs,,,,,,,,,,,,,80.0 (TEM imaging),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.82 (RDE measurements at 1600 rpm, -0.45 V in 0.1 M KOH)",,,,,,,,,,,,,80.0 (TEM imaging),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241 (HRTEM imaging),200.0 (SEM imaging),,,,,,,,,,,,,,,,,,,,,,27.8 (nebulization time of 20 min),,,,,,,,,,27.8 (nebulization time: 20 min),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0 (SEM imaging),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0 (infiltration of MO precursors into VACNTs),,,,,200.0 (SEM imaging),,,,,,,,,,,,,,,,,,,,,,,,," (['(111) plane of MnO2', 'X-ray diffraction pattern', 'XRD pattern', '(401) plane of MnO2', '(321) plane of MnO2', '(101) plane of MnO2'])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystal_planedependent_electrocatalytic_activity_o,Co3O4 nanorods,,,,"None (OER catalysis, mainly exposed {100} planes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.0 (in 1 M KOH, achieving an overpotential of 353 mV)",,,,,,,,,,,,,350.0 (SEM image),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0 (TEM image),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0 (in 1 M KOH),,,,,,,,,,,,,,,,,,,,,,,,,"353.0 (in 1 M KOH, achieving a current density of 10 mA/cm²)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0 (in 1 M KOH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, (['XRD pattern']),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.283 (HRTEM, {220} planes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,CNT films,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.0 (Stretchable conductors),,,,,,,,,,,,,None (Decorating),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0 (floating catalyst chemical vapor deposition (CVD)),,,,,,,,,,,,,,1929.0 (at High Anodic Potential for Oxygen Evolution in Acidic Media),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 (for efficient oxygen reduction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (bulk doped),,,,,,,,,,,None (bulk doped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (in situ Small/Wide Angle X-ray Scattering),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0 (NA),,,,,1000.0 (required for practical applications),,1315.0 (Theoretical value),,,,,,,,,,,,None (Improved),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,NixCo3__O4 loaded on CNT-PyPBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0 (uniform deposition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 (uniform deposition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0 (NixCo3__O4 nanocrystals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 (NixCo3__O4 nanocrystals),,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,Fe-NC/rOCNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0 (Uniform deposition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 (Uniform deposition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,Pt/CNT_ionic liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,Pt/CNT_IL_SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,CNT@POF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None (used as air electrode for flexible solid-state ZAB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applications_of_Carbon_Nanotubes_in_Oxygen_Electro,PtFe-DCNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
